lap,t_in_lap,tyre_age,battery_soc_pct,deploy_kw,energy_used_lap_mj,speed_kph,gap_sec,closing_speed_kph,drs_available,mode_ground_truth,overtake_attempted,overtake_success
49,0.6039,11,0.0,85.66,3.253,181.4,0.546,10.43,False,Push,True,True
49,0.6044,11,0.0,118.23,3.259,188.0,0.05,-0.7,False,Push,False,False
49,0.605,11,0.0,24.29,3.261,168.3,0.068,12.33,False,Balance,True,False
49,0.6056,11,0.0,45.62,3.263,172.6,0.05,17.37,False,Balance,True,False
49,0.6061,11,0.01,-37.33,3.263,155.1,0.076,13.92,False,Harvest,True,False
49,0.6067,11,0.0,64.91,3.266,176.3,0.114,-3.02,False,Push,False,False
49,0.6072,11,0.0,109.76,3.272,185.4,0.281,-3.49,False,Push,False,False
49,0.6078,11,0.0,102.26,3.277,183.7,0.311,2.35,False,Push,True,False
49,0.6083,11,0.0,115.03,3.282,186.2,0.05,15.88,False,Push,True,False
49,0.6089,11,0.0,60.38,3.285,174.7,0.1,0.79,False,Push,True,False
49,0.6094,11,0.0,-21.18,3.285,157.5,1.63,15.88,False,Harvest,False,False
49,0.61,11,0.0,92.32,3.29,181.0,0.325,-18.34,False,Push,False,False
49,0.6106,11,0.0,70.99,3.294,176.4,0.212,10.13,False,Push,True,False
49,0.6111,11,0.0,15.39,3.294,164.6,1.223,14.23,False,Balance,False,False
49,0.6117,11,0.0,98.13,3.299,181.7,0.307,17.88,False,Overtake,True,True
49,0.6122,11,0.0,113.79,3.305,184.8,0.063,1.88,False,Push,True,False
49,0.6128,11,0.0,118.97,3.311,185.7,1.098,14.86,False,Push,False,False
49,0.6133,11,0.0,91.01,3.315,179.8,0.702,1.65,False,Push,True,False
49,0.6139,11,0.0,19.88,3.316,164.8,0.61,-5.06,False,Balance,False,False
49,0.6144,11,0.0,116.49,3.322,184.7,0.843,9.63,False,Push,True,True
49,0.615,11,0.0,86.69,3.327,178.4,1.267,3.98,False,Push,False,False
49,0.6156,11,0.0,68.5,3.33,174.4,0.401,13.17,False,Push,True,True
49,0.6161,11,0.0,84.66,3.334,177.6,0.05,10.79,False,Push,True,True
49,0.6167,11,0.0,12.15,3.335,162.4,0.244,2.24,False,Balance,True,False
49,0.6172,11,0.0,119.72,3.341,184.6,0.808,11.34,False,Push,True,False
49,0.6178,11,0.0,29.11,3.342,165.6,0.381,-0.18,False,Balance,False,False
49,0.6183,11,0.0,92.11,3.347,178.6,0.299,16.72,False,Overtake,True,False
49,0.6189,11,0.0,47.4,3.349,169.1,0.447,-4.1,False,Balance,False,False
49,0.6194,11,0.0,61.61,3.352,171.9,0.637,0.53,False,Push,True,False
49,0.62,11,0.0,19.18,3.353,162.9,0.313,4.93,False,Balance,True,False
49,0.6206,11,0.0,85.96,3.358,176.7,0.409,15.41,False,Push,True,True
49,0.6211,11,0.0,13.63,3.358,161.5,0.233,-15.48,False,Balance,False,False
49,0.6217,11,0.0,82.16,3.362,175.6,0.21,6.1,False,Push,True,False
49,0.6222,11,0.0,108.15,3.368,180.9,1.866,2.24,False,Overtake,False,False
49,0.6228,11,0.0,46.45,3.37,167.8,0.198,-1.86,False,Balance,False,False
49,0.6233,11,0.01,-30.03,3.37,151.8,0.673,7.91,False,Harvest,True,False
49,0.6239,11,0.0,25.9,3.371,163.3,0.083,11.58,False,Balance,True,False
49,0.6244,11,0.0,87.21,3.376,175.9,0.199,13.55,False,Push,True,False
49,0.625,11,0.0,100.87,3.381,178.6,0.394,-6.36,False,Push,False,False
49,0.6256,11,0.0,71.38,3.384,172.3,0.979,-11.77,False,Push,False,False
49,0.6261,11,0.0,112.7,3.39,180.8,0.259,1.87,False,Push,True,False
49,0.6267,11,0.0,94.12,3.395,176.7,0.2,17.63,False,Push,True,False
49,0.6272,11,0.0,72.16,3.398,172.0,0.867,8.75,False,Push,True,True
49,0.6278,11,0.0,118.67,3.404,181.6,0.598,4.35,False,Push,True,False
49,0.6283,11,0.0,68.72,3.408,171.0,0.555,-11.75,False,Push,False,False
49,0.6289,11,0.0,44.29,3.41,165.8,0.537,1.55,False,Balance,True,False
49,0.6294,11,0.0,112.44,3.416,179.8,0.239,7.25,False,Push,True,True
49,0.63,11,0.0,33.68,3.417,163.3,0.275,-12.77,False,Balance,False,False
49,0.6306,11,0.0,84.79,3.421,173.8,0.138,6.59,False,Push,True,False
49,0.6311,11,0.0,74.92,3.425,171.6,0.05,8.32,False,Push,True,False
49,0.6317,11,0.0,82.92,3.429,173.1,0.242,-12.78,False,Push,False,False
49,0.6322,11,0.0,75.29,3.433,171.4,0.229,-3.03,False,Push,False,False
49,0.6328,11,0.0,25.14,3.434,160.8,1.423,-2.49,False,Balance,False,False
49,0.6333,11,0.0,32.08,3.436,162.1,0.143,-2.96,False,Balance,False,False
49,0.6339,11,0.0,117.16,3.442,179.7,0.566,0.41,False,Overtake,True,False
49,0.6344,11,0.0,117.41,3.448,179.6,0.425,7.36,False,Push,True,True
49,0.635,11,0.01,-31.28,3.448,148.5,0.057,7.22,False,Harvest,True,True
49,0.6356,11,0.01,-13.48,3.448,152.0,0.238,18.91,False,Harvest,True,True
49,0.6361,11,0.0,32.87,3.449,161.6,0.606,3.7,False,Balance,True,False
49,0.6367,11,0.0,76.77,3.453,170.6,0.857,5.63,False,Push,True,True
49,0.6372,11,0.0,-11.8,3.453,152.0,0.134,9.37,False,Harvest,True,True
49,0.6378,11,0.0,108.57,3.459,176.9,0.539,8.61,False,Overtake,True,True
49,0.6383,11,0.0,17.59,3.46,157.8,0.235,11.45,False,Balance,True,True
49,0.6389,11,0.0,20.55,3.461,158.3,0.497,9.48,False,Balance,True,False
49,0.6394,11,0.0,107.61,3.466,176.3,0.142,0.95,False,Push,True,False
49,0.64,11,0.0,104.04,3.471,175.4,0.529,21.61,False,Push,True,False
49,0.6406,11,0.01,-37.44,3.471,145.8,0.294,12.59,False,Harvest,True,False
49,0.6411,11,0.0,18.79,3.472,157.4,0.304,-4.7,False,Balance,False,False
49,0.6417,11,0.0,113.53,3.478,177.0,0.05,-8.38,False,Push,False,False
49,0.6422,11,0.0,73.53,3.481,168.6,1.507,10.43,False,Push,False,False
49,0.6428,11,0.0,88.25,3.486,171.5,0.586,10.99,False,Push,True,True
49,0.6433,11,0.0,92.06,3.49,172.2,0.604,8.34,False,Push,True,True
49,0.6439,11,0.0,83.26,3.495,170.2,0.291,-4.4,False,Push,False,False
49,0.6444,11,0.0,101.67,3.5,173.9,0.077,8.39,False,Push,True,True
49,0.645,11,0.0,66.75,3.503,166.5,0.347,3.76,False,Push,True,False
49,0.6456,11,0.0,25.82,3.504,157.8,0.05,4.28,False,Balance,True,False
49,0.6461,11,0.0,41.48,3.506,161.0,0.254,8.11,False,Balance,True,False
49,0.6467,11,0.0,20.48,3.507,156.5,1.264,10.57,False,Balance,False,False
49,0.6472,11,0.0,23.37,3.509,157.0,0.118,8.88,False,Balance,True,False
49,0.6478,11,0.0,65.73,3.512,165.6,0.47,7.75,False,Push,True,False
49,0.6483,11,0.0,111.6,3.517,175.1,0.08,-3.35,False,Push,False,False
49,0.6489,11,0.0,93.63,3.522,171.2,0.191,8.8,False,Push,True,False
49,0.6494,11,0.0,-28.13,3.522,145.7,0.342,13.91,False,Harvest,True,True
49,0.65,11,0.0,23.23,3.523,156.3,0.158,7.16,False,Balance,True,True
49,0.6506,11,0.0,36.57,3.525,159.0,1.527,-5.07,False,Balance,False,False
49,0.6511,11,0.0,27.2,3.526,156.9,0.835,0.99,False,Balance,True,False
49,0.6517,11,0.0,42.37,3.529,159.9,0.884,11.65,False,Balance,True,False
49,0.6522,11,0.0,63.09,3.532,164.1,0.181,9.29,False,Push,True,False
49,0.6528,11,0.0,31.04,3.533,157.3,0.76,4.09,False,Balance,True,False
49,0.6533,11,0.0,88.08,3.538,169.1,0.552,10.84,False,Push,True,True
49,0.6539,11,0.0,34.57,3.539,157.8,0.08,-9.33,False,Balance,False,False
49,0.6544,11,0.0,71.44,3.543,165.4,1.187,-7.55,False,Push,False,False
49,0.655,11,0.0,105.01,3.548,172.3,0.16,11.25,False,Overtake,True,True
49,0.6556,11,0.0,83.31,3.552,167.6,0.194,-2.51,False,Push,False,False
49,0.6561,11,0.01,-35.57,3.552,142.7,0.231,5.11,False,Harvest,True,True
49,0.6567,11,0.0,45.52,3.555,159.5,0.05,-2.41,False,Balance,False,False
49,0.6572,11,0.0,15.74,3.555,153.2,2.943,-0.14,False,Balance,False,False
49,0.6578,11,0.0,39.42,3.557,158.0,0.47,7.09,False,Balance,True,True
49,0.6583,11,0.0,90.68,3.562,168.6,0.192,9.9,False,Overtake,True,True
49,0.6589,11,0.0,61.44,3.565,162.4,0.35,10.98,False,Push,True,False
49,0.6594,11,0.0,85.16,3.569,167.2,2.25,7.01,False,Push,False,False
49,0.66,11,0.0,95.35,3.574,169.2,0.991,17.93,True,Push,True,True
49,0.6606,11,0.0,30.2,3.576,155.5,0.214,-6.66,True,Balance,False,False
49,0.6611,11,0.0,72.69,3.579,164.3,0.8,2.22,True,Push,True,False
49,0.6617,11,0.0,86.12,3.584,166.9,0.05,14.02,True,Push,True,True
49,0.6622,11,0.0,90.33,3.588,167.7,0.232,5.83,True,Push,True,True
49,0.6628,11,0.0,16.89,3.589,152.3,0.422,12.82,True,Balance,True,True
49,0.6633,11,0.01,-37.86,3.589,140.8,0.606,19.56,True,Harvest,True,False
49,0.6639,11,0.01,-10.23,3.589,146.4,0.765,10.93,True,Harvest,True,False
49,0.6644,11,0.01,15.49,3.59,151.7,1.326,12.57,False,Balance,False,False
49,0.665,11,0.0,26.47,3.591,153.9,0.21,3.61,True,Balance,True,True
49,0.6656,11,0.0,66.52,3.594,162.1,0.719,4.11,True,Push,True,True
49,0.6661,11,0.0,45.5,3.597,157.6,1.081,9.14,False,Balance,False,False
49,0.6667,11,0.0,116.21,3.602,172.2,0.05,-11.7,True,Push,False,False
49,0.6672,11,0.0,103.44,3.608,169.5,0.221,-2.02,True,Push,False,False
49,0.6678,11,0.0,115.16,3.613,171.8,0.495,-3.32,True,Push,False,False
49,0.6683,11,0.0,93.0,3.618,167.1,0.884,11.64,True,Overtake,True,True
49,0.6689,11,0.0,64.96,3.621,161.2,0.207,15.81,True,Push,True,False
49,0.6694,11,0.0,20.21,3.622,151.7,0.181,14.2,True,Balance,True,True
49,0.67,11,0.0,104.37,3.627,169.2,0.05,3.39,True,Overtake,True,True
49,0.6706,11,0.0,27.47,3.629,153.0,0.557,10.27,True,Balance,True,False
49,0.6711,11,0.0,69.95,3.632,161.8,0.752,-5.1,True,Push,False,False
49,0.6717,11,0.0,75.49,3.636,162.8,0.62,6.07,True,Push,True,False
49,0.6722,11,0.01,-31.5,3.636,140.5,0.363,2.11,True,Harvest,True,True
49,0.6728,11,0.01,-10.44,3.636,144.8,0.356,-3.75,True,Harvest,False,False
49,0.6733,11,0.0,103.61,3.641,168.4,0.223,2.58,True,Overtake,True,False
49,0.6739,11,0.0,107.71,3.647,169.2,0.11,5.08,True,Push,True,False
49,0.6744,11,0.01,-37.41,3.647,138.8,0.707,6.31,True,Harvest,True,False
49,0.675,11,0.0,88.76,3.651,165.0,0.05,17.69,True,Push,True,True
49,0.6756,11,0.0,68.24,3.655,160.7,0.272,-1.1,True,Push,False,False
49,0.6761,11,0.0,72.64,3.658,161.5,3.519,-1.59,False,Push,False,False
49,0.6767,11,0.0,-24.67,3.658,141.1,0.336,21.64,True,Harvest,True,True
49,0.6772,11,0.0,76.14,3.662,162.0,0.402,9.25,True,Push,True,True
49,0.6778,11,0.0,11.5,3.663,148.5,0.239,10.47,True,Balance,True,True
49,0.6783,11,0.0,114.13,3.668,169.8,0.365,3.58,True,Overtake,True,False
49,0.6789,11,0.0,32.59,3.67,152.7,0.05,-0.51,True,Balance,False,False
49,0.6794,11,0.0,67.96,3.673,160.0,0.769,-5.64,True,Push,False,False
49,0.68,11,0.0,37.04,3.675,153.4,0.781,9.41,True,Balance,True,False
49,0.6806,11,0.0,103.94,3.68,167.3,0.169,9.81,True,Push,True,False
49,0.6811,11,0.0,60.35,3.683,158.1,0.216,1.69,True,Push,True,False
49,0.6817,11,0.0,106.7,3.689,167.7,0.05,0.33,True,Push,True,True
49,0.6822,11,0.0,64.33,3.692,158.8,0.375,0.93,True,Push,True,True
49,0.6828,11,0.0,94.07,3.697,164.9,0.05,10.33,True,Overtake,True,True
49,0.6833,11,0.0,96.78,3.701,165.4,0.558,-5.11,True,Push,False,False
49,0.6839,11,0.01,-39.55,3.701,136.9,0.606,7.67,True,Harvest,True,True
49,0.6844,11,0.0,17.46,3.702,148.7,0.057,9.41,True,Balance,True,True
49,0.685,11,0.0,36.91,3.704,152.6,1.367,-3.1,False,Balance,False,False
49,0.6856,11,0.0,116.85,3.71,169.2,1.716,10.27,False,Push,False,False
49,0.6861,11,0.0,-11.31,3.71,142.4,2.093,4.06,False,Harvest,False,False
49,0.6867,11,0.01,-30.09,3.71,138.4,0.52,6.51,True,Harvest,True,True
49,0.6872,11,0.0,97.21,3.715,164.9,0.905,1.11,True,Overtake,True,False
49,0.6878,11,0.0,-15.74,3.715,141.2,0.642,-8.05,True,Harvest,False,False
49,0.6883,11,0.0,23.81,3.716,149.4,0.484,7.69,True,Balance,True,False
49,0.6889,11,0.0,20.48,3.717,148.6,1.368,16.33,False,Balance,False,False
49,0.6894,11,0.0,85.81,3.721,162.2,0.065,0.19,True,Push,True,True
49,0.69,11,0.0,42.75,3.724,153.1,0.05,0.98,True,Balance,True,False
49,0.6906,11,0.0,70.77,3.727,158.9,1.544,18.97,False,Push,False,False
49,0.6911,11,0.0,111.12,3.733,167.2,0.443,6.38,True,Push,True,False
49,0.6917,11,0.0,45.61,3.735,153.5,1.059,20.02,False,Balance,False,False
49,0.6922,11,0.0,96.11,3.74,163.9,0.05,6.29,True,Push,True,False
49,0.6928,11,0.0,24.08,3.741,148.9,1.279,9.03,False,Balance,False,False
49,0.6933,11,0.0,81.15,3.745,160.7,0.13,17.55,True,Push,True,True
49,0.6939,11,0.0,27.59,3.746,149.4,0.244,-0.41,True,Balance,False,False
49,0.6944,11,0.0,38.81,3.748,151.7,0.158,5.44,True,Balance,True,False
49,0.695,11,0.0,101.49,3.753,164.7,1.412,16.4,False,Push,False,False
49,0.6956,11,0.0,23.17,3.755,148.3,0.196,6.47,True,Balance,True,False
49,0.6961,11,0.0,-10.02,3.755,141.3,0.112,8.05,True,Harvest,True,True
49,0.6967,11,0.0,96.06,3.759,163.4,0.328,9.58,True,Push,True,True
49,0.6972,11,0.01,-32.59,3.759,136.5,1.404,5.56,False,Harvest,False,False
49,0.6978,11,0.01,-29.26,3.759,137.1,0.526,16.62,True,Harvest,True,False
49,0.6983,11,0.0,63.05,3.762,156.3,0.254,14.82,True,Push,True,False
49,0.6989,11,0.0,36.9,3.764,150.8,1.065,-4.48,False,Balance,False,False
49,0.6994,11,0.0,86.81,3.769,161.1,0.853,-5.82,True,Push,False,False
49,0.7,11,0.0,60.36,3.772,155.5,0.221,4.49,True,Push,True,True
49,0.7006,11,0.0,85.48,3.776,160.7,0.877,8.22,True,Push,True,False
49,0.7011,11,0.0,87.54,3.78,161.0,0.056,-9.96,True,Push,False,False
49,0.7017,11,0.0,21.27,3.781,147.2,0.825,0.4,True,Balance,True,False
49,0.7022,11,0.0,35.92,3.783,150.2,0.451,2.61,True,Balance,True,False
49,0.7028,11,0.01,-34.7,3.783,135.4,0.936,9.49,True,Harvest,True,False
49,0.7033,11,0.0,112.63,3.789,166.0,0.38,10.03,True,Push,True,False
49,0.7039,11,0.0,-18.82,3.789,138.6,0.792,1.84,True,Harvest,True,False
49,0.7044,11,0.0,67.76,3.792,156.6,0.692,9.69,True,Push,True,False
49,0.705,11,0.0,78.44,3.796,158.7,0.05,11.42,True,Push,True,True
49,0.7056,11,0.0,64.71,3.799,155.8,1.09,4.58,False,Push,False,False
49,0.7061,11,0.0,89.7,3.804,161.0,1.217,5.16,False,Push,False,False
49,0.7067,11,0.0,38.9,3.806,150.3,0.361,2.39,True,Balance,True,False
49,0.7072,11,0.0,-10.85,3.806,139.9,0.825,-11.89,True,Harvest,False,False
49,0.7078,11,0.0,29.89,3.807,148.3,0.078,2.74,True,Balance,True,True
49,0.7083,11,0.0,46.1,3.81,151.6,0.094,22.33,True,Balance,True,True
49,0.7089,11,0.0,42.58,3.812,150.9,0.969,5.71,True,Balance,True,True
49,0.7094,11,0.0,31.0,3.813,148.4,0.277,-12.3,True,Balance,False,False
49,0.71,11,0.0,39.39,3.815,150.1,0.618,0.94,True,Balance,True,False
49,0.7106,11,0.0,74.77,3.819,157.4,0.437,24.25,True,Push,True,True
49,0.7111,11,0.0,35.69,3.821,149.2,0.652,8.75,True,Balance,True,True
49,0.7117,11,0.0,115.93,3.827,165.9,0.151,-6.85,True,Push,False,False
49,0.7122,11,0.0,13.38,3.827,144.5,0.407,6.39,True,Balance,True,True
49,0.7128,11,0.0,80.63,3.831,158.4,2.257,-0.6,False,Push,False,False
49,0.7133,11,0.01,-32.22,3.831,134.9,0.088,17.42,True,Harvest,True,False
49,0.7139,11,0.0,31.52,3.833,148.1,0.229,-5.1,True,Balance,False,False
49,0.7144,11,0.0,107.57,3.838,163.9,0.807,-12.22,True,Push,False,False
49,0.715,11,0.0,111.35,3.844,164.6,1.29,11.03,False,Push,False,False
49,0.7156,11,0.0,29.99,3.845,147.6,0.686,4.03,True,Balance,True,True
49,0.7161,11,0.0,70.7,3.849,156.1,0.871,10.93,True,Push,True,False
49,0.7167,11,0.01,-31.76,3.849,134.7,0.176,8.92,True,Harvest,True,True
49,0.7172,11,0.0,115.9,3.855,165.4,0.442,-10.21,True,Push,False,False
49,0.7178,11,0.0,88.52,3.859,159.7,0.88,-3.08,True,Push,False,False
49,0.7183,11,0.0,103.78,3.864,162.8,0.324,-9.87,True,Push,False,False
49,0.7189,11,0.0,110.91,3.87,164.2,1.462,4.67,False,Overtake,False,False
49,0.7194,11,0.0,100.38,3.875,162.0,1.942,-0.97,False,Push,False,False
49,0.72,11,0.0,30.51,3.876,147.4,1.14,7.6,False,Balance,False,False
49,0.7206,11,0.0,100.66,3.881,162.0,0.421,-0.25,True,Push,False,False
49,0.7211,11,0.0,45.65,3.884,150.5,0.516,4.23,True,Balance,True,False
49,0.7217,11,0.0,40.61,3.886,149.4,0.836,-9.53,True,Balance,False,False
49,0.7222,11,0.0,-12.91,3.886,138.2,0.275,-3.65,True,Harvest,False,False
49,0.7228,11,0.0,36.68,3.887,148.5,0.827,6.24,True,Balance,True,True
49,0.7233,11,0.0,92.12,3.892,160.0,0.151,10.64,True,Push,True,True
49,0.7239,11,0.0,109.33,3.898,163.6,1.666,6.5,False,Push,False,False
49,0.7244,11,0.0,83.77,3.902,158.2,0.841,-2.78,True,Push,False,False
49,0.725,11,0.0,65.23,3.905,154.3,0.767,-4.39,True,Push,False,False
49,0.7256,11,0.0,39.79,3.907,149.0,1.379,7.37,False,Balance,False,False
49,0.7261,11,0.0,113.21,3.913,164.3,0.178,-2.51,True,Overtake,False,False
49,0.7267,11,0.0,90.52,3.917,159.5,3.211,4.86,False,Push,False,False
49,0.7272,11,0.01,-39.73,3.917,132.3,0.284,1.26,True,Harvest,True,False
49,0.7278,11,0.0,74.13,3.921,156.0,0.056,9.5,True,Push,True,False
49,0.7283,11,0.0,98.16,3.926,161.0,0.594,23.16,True,Push,True,False
49,0.7289,11,0.0,71.66,3.929,155.5,1.121,2.65,False,Push,False,False
49,0.7294,11,0.0,73.16,3.933,155.7,1.315,-6.8,False,Push,False,False
49,0.73,11,0.0,97.64,3.938,160.8,0.129,15.18,True,Push,True,False
49,0.7306,11,0.0,12.49,3.939,143.1,0.05,4.58,True,Balance,True,True
49,0.7311,11,0.0,46.23,3.941,150.1,0.131,-2.32,True,Balance,False,False
49,0.7317,11,0.0,102.07,3.946,161.7,0.14,-11.78,True,Overtake,False,False
49,0.7322,11,0.0,105.53,3.951,162.4,0.161,4.36,True,Push,True,True
49,0.7328,11,0.0,86.92,3.956,158.5,0.278,25.5,True,Push,True,True
49,0.7333,11,0.0,24.41,3.957,145.4,0.162,7.38,True,Balance,True,True
49,0.7339,11,0.0,43.06,3.959,149.3,0.413,-3.14,True,Balance,False,False
49,0.7344,11,0.0,64.71,3.962,153.8,2.126,5.55,False,Push,False,False
49,0.735,11,0.0,92.26,3.967,159.5,0.65,5.22,True,Push,True,True
49,0.7356,11,0.0,20.3,3.968,144.5,0.188,14.14,True,Balance,True,True
49,0.7361,11,0.0,20.87,3.969,144.6,0.397,-7.65,True,Balance,False,False
49,0.7367,11,0.01,-38.5,3.969,132.2,0.382,4.11,True,Harvest,True,False
49,0.7372,11,0.0,114.43,3.975,164.0,0.251,3.67,True,Push,True,False
49,0.7378,11,0.01,-38.72,3.975,132.1,1.088,13.37,False,Harvest,False,False
49,0.7383,11,0.0,16.31,3.975,143.6,0.05,13.79,True,Balance,True,True
49,0.7389,11,0.01,-38.0,3.975,132.2,1.453,7.36,False,Harvest,False,False
49,0.7394,11,0.0,104.67,3.981,161.9,0.13,14.1,True,Push,True,True
49,0.74,11,0.0,87.97,3.985,158.4,0.802,9.28,True,Push,True,False
49,0.7406,11,0.0,18.2,3.986,143.9,0.845,0.27,True,Balance,True,True
49,0.7411,11,0.0,14.04,3.987,143.0,1.528,12.32,False,Balance,False,False
49,0.7417,11,0.0,-25.29,3.987,134.8,0.098,21.91,True,Harvest,True,True
49,0.7422,11,0.0,108.71,3.992,162.7,0.247,10.4,True,Push,True,True
49,0.7428,11,0.0,77.43,3.996,156.2,0.054,16.82,True,Push,True,False
49,0.7433,11,0.0,0.0,4.001,140.1,0.451,9.25,True,Harvest,True,True
49,0.7439,11,0.0,0.0,4.007,140.0,1.914,10.35,False,Harvest,False,False
49,0.7444,11,0.0,0.0,4.01,140.0,1.297,10.3,False,Harvest,False,False
49,0.745,11,0.0,0.0,4.01,140.0,0.211,7.12,True,Harvest,True,True
49,0.7456,11,0.0,0.0,4.015,140.0,0.156,5.93,True,Harvest,True,False
49,0.7461,11,0.0,0.0,4.02,140.0,1.479,9.83,False,Harvest,False,False
49,0.7467,11,0.0,0.0,4.024,140.0,0.305,16.05,True,Harvest,True,True
49,0.7472,11,0.0,0.0,4.025,140.0,0.194,-8.29,True,Harvest,False,False
49,0.7478,11,0.0,0.0,4.029,140.0,0.05,1.7,True,Harvest,True,True
49,0.7483,11,0.0,0.0,4.035,140.0,0.178,0.65,True,Harvest,True,True
49,0.7489,11,0.0,0.0,4.038,140.0,0.155,18.16,True,Harvest,True,True
49,0.7494,11,0.0,0.0,4.038,140.0,0.05,-1.72,True,Harvest,False,False
49,0.75,11,0.0,0.0,4.038,140.0,0.354,-1.89,True,Harvest,False,False
49,0.7506,11,0.0,0.0,4.04,140.0,0.237,5.95,True,Harvest,True,False
49,0.7511,11,0.0,0.0,4.041,140.0,0.171,-4.23,True,Harvest,False,False
49,0.7517,11,0.0,0.0,4.046,140.0,0.773,13.66,True,Harvest,True,False
49,0.7522,11,0.0,0.0,4.05,140.0,1.18,7.77,False,Harvest,False,False
49,0.7528,11,0.0,0.0,4.055,140.0,0.407,5.21,True,Harvest,True,True
49,0.7533,11,0.0,0.0,4.056,140.0,0.134,6.89,True,Harvest,True,True
49,0.7539,11,0.0,0.0,4.059,140.0,0.719,0.22,True,Harvest,True,True
49,0.7544,11,0.0,0.0,4.06,140.0,0.817,-1.83,True,Harvest,False,False
49,0.755,11,0.0,0.0,4.06,140.0,0.064,9.35,True,Harvest,True,False
49,0.7556,11,0.0,0.0,4.066,140.0,0.061,9.29,True,Harvest,True,True
49,0.7561,11,0.0,0.0,4.07,140.0,0.22,13.12,True,Harvest,True,False
49,0.7567,11,0.0,0.0,4.075,140.1,0.06,13.48,True,Harvest,True,True
49,0.7572,11,0.0,0.0,4.08,140.1,0.22,3.24,True,Harvest,True,True
49,0.7578,11,0.0,0.0,4.084,140.1,0.841,24.16,True,Harvest,True,True
49,0.7583,11,0.0,0.0,4.088,140.1,0.695,17.66,True,Harvest,True,True
49,0.7589,11,0.0,0.0,4.089,140.1,0.287,5.87,True,Harvest,True,False
49,0.7594,11,0.0,0.0,4.091,140.1,0.695,5.74,True,Harvest,True,True
49,0.76,11,0.0,0.0,4.096,140.1,0.425,5.61,True,Harvest,True,False
49,0.7606,11,0.0,0.0,4.097,140.1,0.318,0.77,False,Harvest,True,False
49,0.7611,11,0.0,0.0,4.101,140.1,0.642,6.31,False,Harvest,True,False
49,0.7617,11,0.0,0.0,4.107,140.2,0.116,9.86,False,Harvest,True,True
49,0.7622,11,0.0,0.0,4.107,140.2,0.602,7.95,False,Harvest,True,True
49,0.7628,11,0.0,0.0,4.109,140.2,0.262,3.23,False,Harvest,True,False
49,0.7633,11,0.0,0.0,4.109,140.2,1.473,4.66,False,Harvest,False,False
49,0.7639,11,0.0,0.0,4.113,140.2,1.684,-9.54,False,Harvest,False,False
49,0.7644,11,0.0,0.0,4.118,140.2,0.542,6.7,False,Harvest,True,False
49,0.765,11,0.0,0.0,4.118,140.3,0.282,2.26,False,Harvest,True,False
49,0.7656,11,0.0,0.0,4.123,140.3,0.616,5.08,False,Harvest,True,False
49,0.7661,11,0.0,0.0,4.129,140.3,0.15,11.99,False,Harvest,True,True
49,0.7667,11,0.0,0.0,4.132,140.3,0.094,7.03,False,Harvest,True,True
49,0.7672,11,0.0,0.0,4.138,140.4,0.322,16.33,False,Harvest,True,False
49,0.7678,11,0.0,0.0,4.142,140.4,3.691,3.39,False,Harvest,False,False
49,0.7683,11,0.0,0.0,4.145,140.4,0.616,2.5,False,Harvest,True,False
49,0.7689,11,0.0,0.0,4.15,140.4,0.156,-2.3,False,Harvest,False,False
49,0.7694,11,0.0,0.0,4.15,140.4,2.378,-1.15,False,Harvest,False,False
49,0.77,11,0.0,0.0,4.156,140.5,1.167,-0.25,False,Harvest,False,False
49,0.7706,11,0.0,0.0,4.159,140.5,0.24,-0.8,False,Harvest,False,False
49,0.7711,11,0.0,0.0,4.162,140.5,0.428,5.67,False,Harvest,True,False
49,0.7717,11,0.0,0.0,4.166,140.6,0.114,17.33,False,Harvest,True,False
49,0.7722,11,0.0,0.0,4.169,140.6,0.144,9.44,False,Harvest,True,False
49,0.7728,11,0.0,0.0,4.171,140.6,0.27,-6.66,False,Harvest,False,False
49,0.7733,11,0.0,0.0,4.174,140.6,0.174,8.62,False,Harvest,True,True
49,0.7739,11,0.0,0.0,4.177,140.7,1.122,5.22,False,Harvest,False,False
49,0.7744,11,0.0,0.0,4.181,140.7,0.33,5.51,False,Harvest,True,False
49,0.775,11,0.0,0.0,4.186,140.7,0.05,12.19,False,Harvest,True,True
49,0.7756,11,0.0,0.0,4.187,140.8,0.539,7.0,False,Harvest,True,False
49,0.7761,11,0.0,0.0,4.187,140.8,0.565,4.21,False,Harvest,True,False
49,0.7767,11,0.0,0.0,4.193,140.8,1.519,4.23,False,Harvest,False,False
49,0.7772,11,0.0,0.0,4.197,140.9,0.079,9.73,False,Harvest,True,True
49,0.7778,11,0.0,0.0,4.202,140.9,0.063,13.46,False,Harvest,True,False
49,0.7783,11,0.0,0.0,4.207,140.9,2.284,2.43,False,Harvest,False,False
49,0.7789,11,0.0,0.0,4.211,141.0,0.188,0.68,False,Harvest,True,False
49,0.7794,11,0.0,0.0,4.215,141.0,0.214,16.53,False,Harvest,True,False
49,0.78,11,0.0,0.0,4.218,141.1,0.227,3.92,False,Harvest,True,False
49,0.7806,11,0.0,0.0,4.22,141.1,0.115,4.43,False,Harvest,True,False
49,0.7811,11,0.0,0.0,4.223,141.1,0.676,-1.67,False,Harvest,False,False
49,0.7817,11,0.0,0.0,4.225,141.2,0.702,13.5,False,Harvest,True,True
